id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,UUID,data_source,estimated_mass,spectral_type,teff_gspphot,logg_gspphot,mh_gspphot,derived_spectral_type,mtgr_mass,temp_mass,temp_based_b_field,parameter_source,best_spectral_type,spectral_source,best_mass,mass_source,best_b_field,b_field_source,proper_name,flamsteed,simbad_main_id,simbad_ids,CNS3_name,gliese,ybs_name,periphery_distance_au,periphery_source
296,,,,nan,nan; nan,nan,251.27624770078947,33.510924834032046,9.846252102847943,-39.938511514443874,382.224115495703,-32.050816,7.4861526,7.51979789278106,K7V,,-2.6353322418621343,-7.775138609133373,5.436076163613147,9.974522626819224,35.23496860996755,-2.8214219147686297,4.385597854435607,0.5848759737421936,-1.9362736785353122e-07,1.8530748044230821e-06,nan,nan,CrB,,0,,0.0839616264549468,,,,369eb39a-0a8a-4fc4-9930-4290c125cb36,Gaia DR3,,,3880.6682,4.475,-0.5066,K7V,0.33253346532944994,0.33253346532944994,212.48924419688086,SpType:Temperature-derived;Mass:MTGR;BField:Temperature-based,K7V,Temperature-derived,0.33253346532944994,MTGR,212.48924419688086,Temperature-based,,,,,,,,169.01,estimated_parameters
297,,,,nan,nan; nan,nan,15.668950820681058,62.345451222893885,9.859619205549434,731.0879947758527,90.53173556175588,-6.2840915,8.671337,8.702036417138793,M0V,,4.406178053687216,1.2359447759869042,8.733276953604246,-15.644471718898876,31.097500218637,-3.6024523362996552,0.27347478215395205,1.0881333974810234,3.544414619622704e-06,4.389102397492995e-07,nan,nan,Dra,,0,,0.02826086387257621,,,,a3b84b4c-1608-4480-9ad5-90a9c42338e0,Gaia DR3,,,3594.5579,4.6423,-0.1073,M0V,0.32250090995169045,0.32250090995169045,200.0,SpType:Temperature-derived;Mass:MTGR;BField:Temperature-based,M0V,Temperature-derived,0.32250090995169045,MTGR,200.0,Temperature-based,,,,,,,,543.87,safedistance.py
298,,,,nan,nan; nan,nan,15.839644585280979,62.36589259248621,9.864622012893701,730.398009578876,85.9667043087498,,11.927245,11.95684289581406,,,4.401710993343978,1.248848851765123,8.739341184196133,,,,0.27645395035884485,1.0884901666840265,3.54106947699013e-06,4.1677834368779994e-07,nan,nan,Dra,,0,,0.0014101419797478891,,,,476817d0-405c-4789-984b-79516a72d129,Gaia DR3,,,,,,,,,,SpType:None;Mass:None;BField:None,,None,,None,,None,,,,,,,,,None
299,,,,nan,nan; nan,nan,8.14303081725879,67.23432836058251,9.892524908817453,1748.3189457862784,-347.5892927945718,-3.374065,9.566636,9.5901003231685,,,3.7894469643406734,0.5422221117327345,9.121849371567757,1.9729239950922914,83.09694296200045,-9.418190163432449,0.14212269885253057,1.173460400259166,8.47608943860189e-06,-1.6851604455399667e-06,nan,nan,Dra,,0,,0.012472682600177351,,,,4622975a-65c8-4acb-b2b5-850f0c1a6d9a,Gaia DR3,,,,,,,,,,SpType:None;Mass:None;BField:None,,None,,None,,None,,,,,,,,,None
300,,,,nan,nan; nan,nan,294.0057292155468,15.59871595756036,9.89298862911972,34.900057630800106,-59.58190194799606,,20.618402,20.64176493155448,,,3.8765076689465268,-8.704436227793812,2.6602071845556505,,,,5.131367994538177,0.27224895254280834,1.692002541092315e-07,-2.88861212109154e-07,nan,nan,unknown,,0,,4.7347170173504984e-07,,,,1a7c398a-f641-4574-b33e-3285a44c087e,Gaia DR3,,,,,,,,,,SpType:None;Mass:None;BField:None,,None,,None,,None,,,,,,,,,None
301,,,,nan,,nan,249.09140230088192,-2.3259612815161246,9.893947947441871,456.0583031942775,-309.2240972920396,-13.105756,5.5535517,5.5767035679439365,G8V,,-3.528025032655863,-9.234825930840262,-0.40154125905453225,24.862879972956556,5.14958183082067,-13.95794048613707,4.3474651085601685,-0.0405956826363631,2.2110330477218654e-06,-1.49916072895927e-06,,,Lib,,0,,0.5027112136078146,,,,5f485e69-f01e-4c36-96d2-f801740569bc,Gaia DR3,,,5106.7,4.481,-0.2209,G8V,0.860837426148389,0.860837426148389,1.5,SpType:Temperature-derived;Mass:MTGR;BField:Temperature-based,G8V,Temperature-derived,0.860837426148389,MTGR,1.5,Temperature-based,,,,,,,,55.71,safedistance.py
302,,,,nan,nan; nan,nan,123.79719661239764,-23.737393793190947,9.896990624838601,111.9834917129318,64.29882013488141,45.259007,11.059386,11.081870459010172,M2V,,-5.039506309726085,7.528721485304743,-3.9839869953458544,-28.086702873397606,32.515734348391625,-15.45761543531171,2.1606686856251094,-0.41429567753364793,5.429112884084569e-07,3.117294768059181e-07,nan,nan,Hya,,0,,0.0031568345159998764,,,,fa2bf8a8-cfed-431f-8e16-d5184b1b02b1,Gaia DR3,,,3189.2764,4.9691,-0.0358,M2V,0.3074323853284941,0.3074323853284941,200.0,SpType:Temperature-derived;Mass:MTGR;BField:Temperature-based,M2V,Temperature-derived,0.3074323853284941,MTGR,200.0,Temperature-based,,,,,,,,159.29,estimated_parameters
303,,,,nan,nan; nan,nan,255.85040248888004,51.40906417008386,9.90811551200435,124.41003987493283,610.1451510064678,37.171906,11.981026,12.001070390358926,M3V,,-1.5107888314206153,-5.992742118785306,7.744372925151046,5.472760606594704,-2.193169126550746,46.92808905061469,4.465431915983651,0.8972574351370095,6.031568939875034e-07,2.958067166705794e-06,nan,nan,Dra,,0,,0.0013538540356080313,,,,bfd0de8d-ceab-48ce-97dc-f628c150a07c,Gaia DR3,,,3045.3743,5.0333,-0.067,M3V,0.3018068011907604,0.3018068011907604,300.0,SpType:Temperature-derived;Mass:MTGR;BField:Temperature-based,M3V,Temperature-derived,0.3018068011907604,MTGR,300.0,Temperature-based,,,,,,,,180.42,estimated_parameters
304,,,,nan,nan; nan,nan,69.42278387138005,52.89150297231415,9.909225555145325,304.12546543632584,-475.1460368893003,33.72583,7.9525313,7.97233276776858,K7V,,2.1012583718828983,5.597064233924252,7.902552519196764,0.03374380313780723,40.73265535689055,13.431440553055134,1.2116561544559974,0.9231308731952491,1.4744418641733608e-06,-2.3035729920890906e-06,nan,nan,Dra,,0,,0.055343534640331024,,,,bae6e949-e2c0-4999-9191-638fede47ce7,Gaia DR3,,,3760.6282,4.505,-0.6343,K7V,0.3283801606392992,0.3283801606392992,226.27115181101124,SpType:Temperature-derived;Mass:MTGR;BField:Temperature-based,K7V,Temperature-derived,0.3283801606392992,MTGR,226.27115181101124,Temperature-based,,,,,,,,171.47,estimated_parameters
305,,,,nan,nan; nan,nan,142.68324346444365,0.32022324371767896,9.910483319954446,-569.0163126180901,-549.3860966014009,46.199398,10.501792,10.521317779459363,M3V,,-7.881646838622436,6.007849433476788,0.055388906839907,-20.652096540447722,49.35226438362987,-25.549183630229468,2.4902923858792225,0.0055889499442897455,-2.7586689313175073e-06,-2.6634989584372433e-06,nan,nan,Leo,,0,,0.005290209708865371,,,,6ddb5d69-1e75-496e-9c35-3221403016de,Gaia DR3,,,3088.8386,4.3057,-0.7626,M3V,0.3035224649104098,0.3035224649104098,300.0,SpType:Temperature-derived;Mass:MTGR;BField:Temperature-based,M3V,Temperature-derived,0.3035224649104098,MTGR,300.0,Temperature-based,,,,,,,,180.93,estimated_parameters
306,,,,nan,nan; nan,nan,310.464334034236,-32.437036784381455,9.921411824522,246.92898678851384,-417.19484095650307,-4.064287,9.575837,9.592969750364833,,,5.4341801160412375,-6.370633322017653,-5.321572148771952,-0.22066861611426392,18.152233172800585,-14.378628240736834,5.418624838908908,-0.5661330914779704,1.1971455105758736e-06,-2.022617665840297e-06,nan,nan,Sgr,,0,,0.012439762814285233,,,,48e0e2b2-2cae-4e24-8729-b638b8d13353,Gaia DR3,,,,,,,,,,SpType:None;Mass:None;BField:None,,None,,None,,None,,,,,,,,,None
307,,,,nan,nan; nan,nan,57.6825473764549,-6.100991036847448,9.92754075955262,-445.6175561028981,-1371.1957929419207,-9.639221,11.477213,11.493004511760999,M2V,,5.277300214490752,8.342236354900166,-1.055111642290264,8.930859577957538,-25.105714734912414,-63.13380980080461,1.006750372656755,-0.10648238122765066,-2.160414877412812e-06,-6.647744798980817e-06,nan,nan,Cet,,0,,0.002161713801346562,,,,da8173d7-6238-4a36-8cfd-b0043c0a350a,Gaia DR3,,,3201.4258,5.0366,-0.2826,M2V,0.3079003113316014,0.3079003113316014,200.0,SpType:Temperature-derived;Mass:MTGR;BField:Temperature-based,M2V,Temperature-derived,0.3079003113316014,MTGR,200.0,Temperature-based,,,,,,,,159.41,estimated_parameters
308,,,,nan,nan; nan,nan,280.2931336884971,24.787728362716255,9.931965611764257,505.34431691358935,87.04490459992638,,10.725493,10.740317395127567,,,1.6111797213662173,-8.871792802066272,4.1640525087864955,,,,4.892038053596913,0.4326274740193819,2.4499783851066123e-06,4.220056062091869e-07,nan,nan,Her,,0,,0.004323874120037519,,,,4f7cf7b7-b826-43ca-98df-6b8ed065d6ea,Gaia DR3,,,,,,,,,,SpType:None;Mass:None;BField:None,,None,,None,,None,,,,,,,,,None
309,,,,nan,nan; nan,nan,210.96248100755366,-42.699347027825176,9.940109628042029,-379.2833529392459,-290.5102813099834,-0.28728175,11.695198,11.708242188105944,,,-6.264248251202659,-3.7583592939964845,-6.740898210329875,-1.0531885660993954,20.20808209345856,-9.864588417780034,3.6819898917578158,-0.7452441940872041,-1.8388175852204315e-06,-1.4084335888205988e-06,nan,nan,southern,,0,,0.001772977093973524,,,,653333f6-ddef-4bed-b52f-0e421c2c9703,Gaia DR3,,,,,,,,,,SpType:None;Mass:None;BField:None,,None,,None,,None,,,,,,,,,None
310,,,,nan,nan; nan,nan,280.2932736323553,24.789034718675914,9.944778626587548,498.68294703980746,57.12772498923583,-11.484311,12.936422,12.94844674773453,M4V,,1.6132629796930995,-8.883140634293463,4.169630314733977,21.063960062714226,15.569622622470717,-2.370351915387043,4.892040496078006,0.43265027423208097,2.417683152609208e-06,2.769630264544465e-07,nan,nan,Her,,0,,0.0005657457510132761,,,,f227f949-b898-469d-b2d0-bf7f3a08206b,Gaia DR3,,,2899.0293,5.1052,-0.1436,M4V,0.10454271597028836,0.10454271597028836,400.0,SpType:Temperature-derived;Mass:MTGR;BField:Temperature-based,M4V,Temperature-derived,0.10454271597028836,MTGR,400.0,Temperature-based,,,,,,,,116.76,estimated_parameters
311,,,,nan,nan; nan,nan,223.62310860272,16.100530964762918,9.947846376625206,279.117449001282,-117.90818054053803,-7.9658866,9.123367,9.134721960104704,M2V,,-6.918727972479488,-6.593938659942158,2.758772140769392,13.504190903405515,-5.310820806682123,-7.550757474932848,3.90295952866232,0.28100727665441205,1.353199579122147e-06,-5.7163499040786e-07,nan,nan,Vir,,0,,0.018971916998408604,,,,1f2fc346-710f-48c1-8978-89c51a28c206,Gaia DR3,,,3268.7998,4.0758,-0.8972,M2V,0.31047603403471685,0.31047603403471685,200.0,SpType:Temperature-derived;Mass:MTGR;BField:Temperature-based,M2V,Temperature-derived,0.31047603403471685,MTGR,200.0,Temperature-based,,,,,,,,160.08,estimated_parameters
312,,,,nan,nan; nan,nan,8.142840068147475,67.23327824206002,9.960496385467764,1703.2256352835657,-250.05623854616192,-0.5410245,11.106811,11.11540565872011,,,3.8156526846706407,0.54595885695959,9.184454897346358,-0.8209302617045436,81.11549734013131,-5.067498573415972,0.1421193696524929,1.1734420722334125,8.257470900019533e-06,-1.2123068549396902e-06,nan,nan,Dra,,0,,0.0030608196197986783,,,,57d08614-c4a3-4d6b-acf2-86ee00a2daa0,Gaia DR3,,,,,,,,,,SpType:None;Mass:None;BField:None,,None,,None,,None,,,,,,,,,None
313,,,,nan,nan; nan,nan,217.6503357938043,59.72427392962494,9.968998540633752,-808.201789751334,157.396682546083,,14.843737,14.850478986450518,,,-3.979342770147418,-3.070079515084534,8.609319066679529,,,,3.798714977673151,1.0423852234349673,-3.9182728476865944e-06,7.630806505959556e-07,nan,nan,Dra,,0,,9.813149278468281e-05,,,,e6408fbb-d33b-40a5-88ec-3d7a6096044b,Gaia DR3,,,,,,,,,,SpType:None;Mass:None;BField:None,,None,,None,,None,,,,,,,,,None
314,,,,nan,nan; nan,nan,38.40513666109431,24.92413187711575,9.98536696975022,48.39169781028855,-675.7897086061098,-6.4835854,11.529306,11.532486260998004,M3V,,7.096150154466578,5.625375211341175,4.20801143504517,4.532440259692929,6.515821283724115,-31.738933536068718,0.6702960844144774,0.43500816445694457,2.346095715054626e-07,-3.2763209628526876e-06,nan,nan,Peg,,0,,0.002084517260596241,,,,2b2bc690-2523-49cf-ac1a-1a13baceea6e,Gaia DR3,,,3089.2524,4.8588,-0.3066,M3V,0.3035387296799174,0.3035387296799174,300.0,SpType:Temperature-derived;Mass:MTGR;BField:Temperature-based,M3V,Temperature-derived,0.3035387296799174,MTGR,300.0,Temperature-based,,,,,,,,180.94,estimated_parameters
315,,,,nan,nan; nan,nan,99.29143146487576,17.566316517740663,9.997680990471613,-764.4141395476029,337.88323421402026,-58.643005,8.878268,8.87877186680096,M0V,,-1.5389155519401305,9.406417636753385,3.0173947958808998,45.55655667556877,-54.095285509087084,-2.4337281929339163,1.7329623980803783,0.3065900606820395,-3.705984328862519e-06,1.638104145644947e-06,nan,nan,Gem,,0,,0.024015479000606944,,,,f411284d-16d0-4bf3-9c35-7e7ffcf0113d,Gaia DR3,,,3503.4954,4.2336,-1.1919,M0V,0.31920770926466585,0.31920770926466585,200.0,SpType:Temperature-derived;Mass:MTGR;BField:Temperature-based,M0V,Temperature-derived,0.31920770926466585,MTGR,200.0,Temperature-based,,,,,,,,543.87,safedistance.py
316,,,,nan,nan; nan,nan,240.70770535248042,20.583654043582936,10.020565022063893,-961.3158671588086,-1242.6207595090327,6.8568945,11.167263,11.162801978715905,,,-4.589723591420838,-8.181369133537858,3.522975988643605,-53.114874839575,-1.3556372599169926,-52.842712077417836,4.201141993321161,0.3592525351519666,-4.660590842662677e-06,-6.024395446407016e-06,nan,nan,Her,,0,,0.002930078181422562,,,,32f36b30-bc05-473f-a050-7d4ec4769cf5,Gaia DR3,,,,,,,,,,SpType:None;Mass:None;BField:None,,None,,None,,None,,,,,,,,,None
317,,,,nan,nan; nan,nan,26.94267663257596,63.85140778824967,10.041153431061728,581.6839683076576,-246.46226734889734,2.6153479,5.4103966,5.40147855970478,G5V,,3.9448388729041572,2.0050269557622977,9.013482978272801,-2.1297608068418383,29.973623989732612,-2.8219115453376213,0.470238416538589,1.114417297938507,2.820083459176381e-06,-1.1948827908802153e-06,nan,nan,Dra,,0,,0.5907565915652219,,,,f7677f7c-0043-4d04-b74f-af0d775a7c57,Gaia DR3,,,5236.026,4.4771,-0.1934,G5V,0.8738522196954841,0.8738522196954841,2.453319973823995,SpType:Temperature-derived;Mass:MTGR;BField:Temperature-based,G5V,Temperature-derived,0.8738522196954841,MTGR,2.453319973823995,Temperature-based,,,,,,,,62.85,estimated_parameters
318,,,,nan,nan; nan,nan,153.14209679387085,57.06123755178822,10.044349213370715,-344.07587513432173,-533.2746855098014,-4.133067,10.524281,10.51467153067729,,,-4.872400376452154,2.4674101824542993,8.429742148085591,-9.603799963875234,23.225686753877923,-17.273935735974256,2.6728338124608984,0.9959064705413327,-1.6681269160485557e-06,-2.5853886332453698e-06,nan,nan,UMa,,0,,0.00532269263090595,,,,1e7866c2-99e3-4184-a55f-f535f1551be2,Gaia DR3,,,,,,,,,,SpType:None;Mass:None;BField:None,,None,,None,,None,,,,,,,,,None
319,,,,nan,nan; nan,nan,39.14027962211789,-59.46617247284098,10.047915559416085,575.2068516227096,457.64079004517026,15.149036,12.611962,12.601582434978758,M3V,,3.9593076086011796,3.2222664069006455,-8.654564665688753,3.2376624967879124,37.956445310947174,-1.9748605366719243,0.6831267495571991,-1.0378805032098934,2.7886815113463247e-06,2.218705160476753e-06,nan,nan,Eri,,0,,0.0007786943543510499,,,,9c95f4b6-1082-4664-81d8-32ed3ffbd63b,Gaia DR3,,,2959.1084,5.0805,-0.1297,M3V,0.10518801503501643,0.10518801503501643,300.0,SpType:Temperature-derived;Mass:MTGR;BField:Temperature-based,M3V,Temperature-derived,0.10518801503501643,MTGR,300.0,Temperature-based,,,,,,,,106.51,estimated_parameters
320,,,,nan,nan; nan,nan,160.3996414218253,37.60928436965462,10.054100171220814,-1457.0658998592357,-358.6584524049666,-1.2646741,11.5485115,11.53679546569963,M2V,,-7.503249779031173,2.671839977066575,6.135751310423192,14.410889004073246,68.57805705333064,-14.312225180732058,2.79950186182913,0.6564058415693133,-7.064054825299346e-06,-1.7388252457150118e-06,nan,nan,Boo,,0,,0.0020762603659215074,,,,32e93f82-9831-463f-b064-965495bcb95e,Gaia DR3,,,3113.328,4.9998,-0.0324,M2V,0.3044827526753236,0.3044827526753236,200.0,SpType:Temperature-derived;Mass:MTGR;BField:Temperature-based,M2V,Temperature-derived,0.3044827526753236,MTGR,200.0,Temperature-based,,,,,,,,158.52,estimated_parameters
321,,,,nan,nan; nan,nan,209.3832813779638,61.49382239097013,10.0671990954379,-31.69308288457748,216.28964345867445,-26.536613,6.169921,6.155377633401834,K0V,,-4.1865272548012555,-2.3573776698133737,8.846708862275122,18.19643495659711,11.981792698591754,-18.393720439952556,3.654427658675198,1.0732696703590405,-1.5365240178981638e-07,1.0486017823106903e-06,nan,nan,Dra,,0,,0.29501829355813364,,,,7fab84ae-04a9-4257-99be-612d37a0b62c,Gaia DR3,,,4671.7427,4.5109,0.0742,K0V,0.7564975067924568,0.7564975067924568,1.5,SpType:Temperature-derived;Mass:MTGR;BField:Temperature-based,K0V,Temperature-derived,0.7564975067924568,MTGR,1.5,Temperature-based,,,,,,,,56.22,safedistance.py
322,,,,nan,nan; nan,nan,234.1417892978867,-37.909940098249024,10.082213174222344,-338.6619229205353,-802.1004143991098,-63.01489,11.374842,11.357062311336342,M3V,,-4.659679690665762,-6.446989424196217,-6.19473446042377,29.802796155613947,68.86322220814962,8.474550884270652,4.086545139758945,-0.6616532739482681,-1.6418793350273865e-06,-3.888692545243167e-06,nan,nan,Sco,,0,,0.002450050722323727,,,,a33f8eec-2ad4-4788-84b7-a11d8915e6a8,Gaia DR3,,,3002.599,4.4573,-0.7257,M3V,0.3001039378345069,0.3001039378345069,300.0,SpType:Temperature-derived;Mass:MTGR;BField:Temperature-based,M3V,Temperature-derived,0.3001039378345069,MTGR,300.0,Temperature-based,,,,,,,,179.91,estimated_parameters
323,,,,nan,nan; nan,nan,135.1322606052177,46.5840885943522,10.084207936425207,-472.83456787891043,-523.5863088500195,2.0514379,11.792696,11.774487037888344,M3V,,-4.912092748520894,4.889466954230385,7.325005627197744,2.060909136211012,29.837821843197407,-15.710642015313649,2.3585028732240745,0.8130457250121831,-2.2923666740921134e-06,-2.5384180577213234e-06,nan,nan,UMa,,0,,0.0016680350988802278,,,,83afd2c7-2797-4f76-bdee-b7663d736a01,Gaia DR3,,,3001.3564,4.6999,-0.5058,M3V,0.3000542504544987,0.3000542504544987,300.0,SpType:Temperature-derived;Mass:MTGR;BField:Temperature-based,M3V,Temperature-derived,0.3000542504544987,MTGR,300.0,Temperature-based,,,,,,,,179.9,estimated_parameters
324,,,,nan,nan; nan,nan,358.46317351524806,-75.63421868521044,10.116441729939295,244.1085430768689,-379.31362782711346,-9.468372,9.00723,8.982090883181481,M2V,,2.5091014245685583,-0.06731697474339685,-9.800115904487894,-19.648178210421605,12.236832014300813,4.659457000377108,6.256362624988815,-1.3200661432303389,1.1834716135938254e-06,-1.838964362018754e-06,nan,nan,Oct,,0,,0.02183552542403478,,,,2e7c3c91-b91e-48f0-bc50-52540aecdad2,Gaia DR3,,,3253.5034,4.0514,-0.79,M2V,0.3098940656567452,0.3098940656567452,200.0,SpType:Temperature-derived;Mass:MTGR;BField:Temperature-based,M2V,Temperature-derived,0.3098940656567452,MTGR,200.0,Temperature-based,,,,,,,,159.93,estimated_parameters
325,,,,nan,nan; nan,nan,262.59483404601906,5.547410099313729,10.116962138249308,29.738576040378977,-249.31779175249292,-12.945263,8.53296,8.507709314589256,K7V,,-1.2978178783569596,-9.985594970540594,0.9780003812378717,2.925876351810376,11.447240063240972,-13.151300883741175,4.583144452831135,0.0968205711914102,1.441766852109198e-07,-1.208726763856268e-06,nan,nan,Her,,0,,0.03379996683673175,,,,f7ff7d02-fc20-47eb-8ece-f64067e1de5a,Gaia DR3,,,3754.776,4.693,-0.0648,K7V,0.32817565485941586,0.32817565485941586,226.9770461315554,SpType:Temperature-derived;Mass:MTGR;BField:Temperature-based,K7V,Temperature-derived,0.32817565485941586,MTGR,226.9770461315554,Temperature-based,,,,,,,,171.59,estimated_parameters
326,,,,nan,nan; nan,nan,179.47876692481427,-27.709806064891307,10.173149623836702,-1080.9011062656023,-620.9292091461986,48.292202,6.5786986,6.541421474969412,K2V,,-9.006059673177555,0.08193248649861276,-4.730449185837426,-28.355735105816862,52.38196227765509,-48.963335322337514,3.132495420257507,-0.4836273509214468,-5.240356442439963e-06,-3.010349755946015e-06,nan,nan,Hya,,0,,0.20674328376102535,,,,007cbc13-c654-44b3-8fdc-6c7367b9a3e6,Gaia DR3,,,4537.787,4.5307,0.0173,K2V,0.745572881010594,0.745572881010594,1.5,SpType:Temperature-derived;Mass:MTGR;BField:Temperature-based,K2V,Temperature-derived,0.745572881010594,MTGR,1.5,Temperature-based,,,,,,,,49.35,estimated_parameters
327,,,,nan,nan; nan,nan,76.06120711009983,11.057493260959767,10.17970924688257,-63.28832573095251,194.6047920899681,-3.3379848,12.219813,12.18113647762421,,,2.406618082493864,9.696534414168363,1.9524062361426378,1.7408878456229129,-5.663078918151637,8.575506676446516,1.327518497112563,0.19298966442083249,-3.068304616888245e-07,9.434706561469334e-07,nan,nan,Tau,,0,,0.0011469524381742568,,,,13bf2cc9-9072-4c3b-9e87-e3c0894b2856,Gaia DR3,,,,,,,,,,SpType:None;Mass:None;BField:None,,None,,None,,None,,,,,,,,,None
328,,,,nan,,nan,92.56235755341913,-74.75398809344104,10.212856977269889,121.59582336868253,-212.41087853342987,36.06369,4.9001403,4.8544040354400355,G5V,,-0.1200648737699575,2.682929136594795,-9.853421908771976,-5.860892116397727,-0.6999632335099459,-37.49840185877165,1.615517902715407,-1.3047032212271847,5.895131873491592e-07,-1.0297969992950265e-06,,,southern,,0,,0.9777737772735082,,,,3bef07c1-2d85-4dae-b086-f241cfc2117a,Gaia DR3,,,5495.937,4.3686,0.0765,G5V,0.8996259434000231,0.8996259434000231,2.2813622514320033,SpType:Temperature-derived;Mass:MTGR;BField:Temperature-based,G5V,Temperature-derived,0.8996259434000231,MTGR,2.2813622514320033,Temperature-based,,,,,,,,62.26,estimated_parameters
329,,,,nan,nan; nan,nan,81.99976842562212,9.640568493579861,10.21588458337008,-191.34383613135563,-756.8368237920537,60.5894,11.174757,11.128377115146698,,,1.4017379075258036,9.973590975542143,1.7108219404508422,18.34307861301195,63.94051804108592,-25.984254230055882,1.431165944899993,0.1682596619769984,-9.276610955246236e-07,-3.669248465418748e-06,nan,nan,Ori,,0,,0.0030244691147520426,,,,bf77c27c-0c21-4c2c-8d1f-d3951cc35e0e,Gaia DR3,,,,,,,,,,SpType:None;Mass:None;BField:None,,None,,None,,None,,,,,,,,,None
330,,,,nan,nan; nan,nan,92.5589813200266,-74.75420492762049,10.217989775749038,96.50002237962178,-195.92664962800228,,12.365336,12.318509099222549,,,-0.11996537547521513,2.684247330935426,-9.858384230306962,,,,1.6154589763263916,-1.304707005697547,4.678453107701704e-07,-9.498792023361008e-07,nan,nan,southern,,0,,0.0010106397141854374,,,,b856119d-addf-44bc-86d7-4b6921874db1,Gaia DR3,,,,,,,,,,SpType:None;Mass:None;BField:None,,None,,None,,None,,,,,,,,,None
331,,,,nan,nan; nan,nan,191.47157086795116,-55.114536629695976,10.22400007786316,350.7684023750912,-137.0006903813813,6.376174,12.107826,12.059722012301197,,,-5.730679450753802,-1.16295905155175,-8.38671669184478,5.144233558224275,-16.301405315660293,-9.027619825053819,3.3418093356114045,-0.9619301298992136,1.7005732037237888e-06,-6.641980901834527e-07,nan,nan,southern,,0,,0.0012826589476538745,,,,b10031d0-be42-4668-95eb-cef5fbcdce1a,Gaia DR3,,,,,,,,,,SpType:None;Mass:None;BField:None,,None,,None,,None,,,,,,,,,None
332,,,,nan,nan; nan,nan,333.43259243982493,-17.687104968846214,10.237907010107433,856.646093033206,-306.6963278568254,-22.870657,12.067119,12.01606274182188,M3V,,8.724027591594202,-4.362462292485547,-3.110467050999207,-4.94045482744475,48.94928048374519,-7.231195484672654,5.819496571535298,-0.3086982168522155,4.153137457715306e-06,-1.4869057569104465e-06,nan,nan,Aqr,,0,,0.001335287868345545,,,,1070aeb0-041a-4b42-8d27-921fb4cbfdba,Gaia DR3,,,3060.7068,5.0474,-0.133,M3V,0.30241368725814793,0.30241368725814793,300.0,SpType:Temperature-derived;Mass:MTGR;BField:Temperature-based,M3V,Temperature-derived,0.30241368725814793,MTGR,300.0,Temperature-based,,,,,,,,180.6,estimated_parameters
333,,,,nan,nan; nan,nan,10.855453981100336,-41.29537352681517,10.239521932155835,-488.48710412561513,-582.3138711934675,-28.306078,11.5579195,11.506521099466177,M2V,,7.55546599062868,1.4488623154982871,-6.757480377646885,-34.73916219535809,-30.80257725700246,-2.553991265644296,0.18946341376892717,-0.7207402338838276,-2.3682523112567668e-06,-2.823137314544492e-06,nan,nan,Eri,,0,,0.0021349689351756657,,,,12c322c5-a900-4e0c-afa7-a1d33b8b4666,Gaia DR3,,,3128.9114,4.9703,-0.1513,M2V,0.305091464621055,0.305091464621055,200.0,SpType:Temperature-derived;Mass:MTGR;BField:Temperature-based,M2V,Temperature-derived,0.305091464621055,MTGR,200.0,Temperature-based,,,,,,,,158.68,estimated_parameters
334,,,,nan,nan; nan,nan,280.7780058472517,-54.61562415094667,10.23962358704796,-137.71061489942545,-492.57572170750245,18.904737,11.496225,11.444805396645979,,,1.1088125718879265,-5.8247459467929605,-8.348219004085314,-8.163852307038518,7.143889936313343,-29.256650027406387,4.900500669218433,-0.953222464465752,-6.676399013724815e-07,-2.3880744886620065e-06,nan,nan,southern,,0,,0.002259840779452552,,,,7cc4945b-1f39-45e7-9649-2b471ab04e0a,Gaia DR3,,,,,,,,,,SpType:None;Mass:None;BField:None,,None,,None,,None,,,,,,,,,None
335,,,,nan,nan; nan,nan,64.97040176423637,42.552042686039414,10.2617783792803,528.6646313195976,-1441.613758240322,,15.555148,15.499034969265876,,,3.1983115852891024,6.849561016748538,6.939626242580276,,,,1.1339474271294574,0.7426732483205595,2.5630384598246977e-06,-6.989140728706432e-06,nan,nan,unknown,,0,,5.3999036683934566e-05,,,,44fbd40b-0f9a-4350-b986-b9e89c945e58,Gaia DR3,,,,,,,,,,SpType:None;Mass:None;BField:None,,None,,None,,None,,,,,,,,,None
336,,,,nan,nan; nan,nan,138.97555324978268,53.41831058432857,10.272744552411583,-1086.3884251564093,-1121.2811854569422,,13.782189,13.723756924959865,,,-4.618791375498432,4.018515299940504,8.249095808200268,,,,2.425580983989413,0.9323254005494697,-5.2669597151487045e-06,-5.436124590802445e-06,nan,nan,UMa,,0,,0.0002770111370994286,,,,e6b0e66e-aa7f-4a36-a5a7-31a3b383116b,Gaia DR3,,,,,,,,,,SpType:None;Mass:None;BField:None,,None,,None,,None,,,,,,,,,None
337,,,,nan,nan; nan,nan,77.58263149822184,27.23104763817728,10.27553749128439,-213.27199836026452,-630.8102540555365,,14.925671,14.866647883012643,,,1.9646739630372478,8.922951564710942,4.701878595580403,,,,1.3540723620054325,0.47527144005361904,-1.0339718260262676e-06,-3.0582544135030623e-06,nan,nan,Tau,,0,,9.668093610930172e-05,,,,76787150-7318-4685-8320-bc4133d92aef,Gaia DR3,,,,,,,,,,SpType:None;Mass:None;BField:None,,None,,None,,None,,,,,,,,,None
